Method: deltablue::Plan::execute, Block ID: 163, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::change, Block ID: 190, Normal Time: 0.011, Slowdown Time: 0.012, Percentage Increase: 9.090909090909099%
Method: deltablue::Planner::change, Median Percentage Increase: 94.99393636752747%
Method: deltablue::EqualityConstraint::execute, Block ID: 2, Normal Time: 0.933, Slowdown Time: 1.856, Percentage Increase: 98.92818863879957%
Method: deltablue::EqualityConstraint::execute, Block ID: 3, Normal Time: 2.77, Slowdown Time: 7.203, Percentage Increase: 160.0361010830325%
Method: deltablue::EqualityConstraint::execute, Block ID: 4, Normal Time: 1.073, Slowdown Time: 2.96, Percentage Increase: 175.86206896551727%
Method: deltablue::EqualityConstraint::execute, Block ID: 5, Normal Time: 0.001, Slowdown Time: 0.024, Percentage Increase: 2300.0%
Method: deltablue::EqualityConstraint::execute, Block ID: 6, Normal Time: 0.916, Slowdown Time: 1.856, Percentage Increase: 102.62008733624455%
Method: deltablue::EqualityConstraint::execute, Block ID: 7, Normal Time: 0.024, Slowdown Time: 0.138, Percentage Increase: 475.0000000000001%
Method: deltablue::EqualityConstraint::execute, Median Percentage Increase: 167.9490850242749%
Method: deltablue::Planner::makePlan, Block ID: 257, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::makePlan, Block ID: 268, Normal Time: 0.0, Slowdown Time: 0.031, Percentage Increase: 0.0%
Method: deltablue::Planner::makePlan, Block ID: 269, Normal Time: 0.035, Slowdown Time: 0.08, Percentage Increase: 128.57142857142856%
Method: deltablue::Planner::makePlan, Block ID: 270, Normal Time: 0.201, Slowdown Time: 0.522, Percentage Increase: 159.7014925373134%
Method: deltablue::Planner::makePlan, Block ID: 271, Normal Time: 0.119, Slowdown Time: 0.238, Percentage Increase: 100.0%
Method: deltablue::Planner::makePlan, Block ID: 272, Normal Time: 0.024, Slowdown Time: 0.033, Percentage Increase: 37.50000000000001%
Method: deltablue::Planner::makePlan, Block ID: 273, Normal Time: 0.249, Slowdown Time: 0.522, Percentage Increase: 109.63855421686748%
Method: deltablue::Planner::makePlan, Block ID: 274, Normal Time: 0.022, Slowdown Time: 0.056, Percentage Increase: 154.54545454545456%
Method: deltablue::Planner::makePlan, Block ID: 402, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::makePlan, Block ID: 275, Normal Time: 0.04, Slowdown Time: 0.122, Percentage Increase: 204.99999999999997%
Method: deltablue::Planner::makePlan, Block ID: 276, Normal Time: 0.035, Slowdown Time: 0.012, Percentage Increase: -65.71428571428571%
Method: deltablue::Planner::makePlan, Block ID: 277, Normal Time: 0.065, Slowdown Time: 0.095, Percentage Increase: 46.15384615384615%
Method: deltablue::Planner::makePlan, Block ID: 278, Normal Time: 0.558, Slowdown Time: 1.15, Percentage Increase: 106.09318996415766%
Method: deltablue::Planner::makePlan, Block ID: 279, Normal Time: 0.021, Slowdown Time: 0.034, Percentage Increase: 61.904761904761905%
Method: deltablue::Planner::makePlan, Block ID: 280, Normal Time: 0.063, Slowdown Time: 0.115, Percentage Increase: 82.53968253968254%
Method: deltablue::Planner::makePlan, Block ID: 282, Normal Time: 0.028, Slowdown Time: 0.028, Percentage Increase: 0.0%
Method: deltablue::Planner::makePlan, Block ID: 283, Normal Time: 0.071, Slowdown Time: 0.083, Percentage Increase: 16.901408450704242%
Method: deltablue::Planner::makePlan, Block ID: 286, Normal Time: 0.027, Slowdown Time: 0.073, Percentage Increase: 170.37037037037038%
Method: deltablue::Planner::makePlan, Block ID: 290, Normal Time: 0.061, Slowdown Time: 0.12, Percentage Increase: 96.72131147540983%
Method: deltablue::Planner::makePlan, Block ID: 291, Normal Time: 0.023, Slowdown Time: 0.037, Percentage Increase: 60.8695652173913%
Method: deltablue::Planner::makePlan, Block ID: 295, Normal Time: 0.047, Slowdown Time: 0.08, Percentage Increase: 70.2127659574468%
Method: deltablue::Planner::makePlan, Block ID: 296, Normal Time: 0.0, Slowdown Time: 0.034, Percentage Increase: 0.0%
Method: deltablue::Planner::makePlan, Block ID: 297, Normal Time: 0.058, Slowdown Time: 0.095, Percentage Increase: 63.79310344827586%
Method: deltablue::Planner::makePlan, Block ID: 298, Normal Time: 0.07, Slowdown Time: 0.134, Percentage Increase: 91.42857142857143%
Method: deltablue::Planner::makePlan, Block ID: 299, Normal Time: 0.071, Slowdown Time: 0.116, Percentage Increase: 63.38028169014087%
Method: deltablue::Planner::makePlan, Block ID: 300, Normal Time: 0.033, Slowdown Time: 0.027, Percentage Increase: -18.181818181818187%
Method: deltablue::Planner::makePlan, Block ID: 301, Normal Time: 0.107, Slowdown Time: 0.201, Percentage Increase: 87.85046728971963%
Method: deltablue::Planner::makePlan, Block ID: 302, Normal Time: 0.066, Slowdown Time: 0.105, Percentage Increase: 59.09090909090908%
Method: deltablue::Planner::makePlan, Block ID: 303, Normal Time: 0.035, Slowdown Time: 0.05, Percentage Increase: 42.85714285714285%
Method: deltablue::Planner::makePlan, Block ID: 304, Normal Time: 0.043, Slowdown Time: 0.055, Percentage Increase: 27.906976744186057%
Method: deltablue::Planner::makePlan, Block ID: 305, Normal Time: 0.025, Slowdown Time: 0.066, Percentage Increase: 164.0%
Method: deltablue::Planner::makePlan, Block ID: 306, Normal Time: 0.029, Slowdown Time: 0.038, Percentage Increase: 31.03448275862068%
Method: deltablue::Planner::makePlan, Block ID: 307, Normal Time: 0.552, Slowdown Time: 1.322, Percentage Increase: 139.4927536231884%
Method: deltablue::Planner::makePlan, Block ID: 308, Normal Time: 0.07, Slowdown Time: 0.11, Percentage Increase: 57.14285714285713%
Method: deltablue::Planner::makePlan, Block ID: 310, Normal Time: 0.113, Slowdown Time: 0.198, Percentage Increase: 75.2212389380531%
Method: deltablue::Planner::makePlan, Block ID: 311, Normal Time: 0.02, Slowdown Time: 0.008, Percentage Increase: -60.0%
Method: deltablue::Planner::makePlan, Block ID: 312, Normal Time: 0.05, Slowdown Time: 0.071, Percentage Increase: 41.99999999999998%
Method: deltablue::Planner::makePlan, Block ID: 313, Normal Time: 0.031, Slowdown Time: 0.036, Percentage Increase: 16.12903225806451%
Method: deltablue::Planner::makePlan, Block ID: 569, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::makePlan, Block ID: 314, Normal Time: 0.068, Slowdown Time: 0.154, Percentage Increase: 126.47058823529409%
Method: deltablue::Planner::makePlan, Block ID: 317, Normal Time: 0.033, Slowdown Time: 0.092, Percentage Increase: 178.78787878787875%
Method: deltablue::Planner::makePlan, Block ID: 321, Normal Time: 0.029, Slowdown Time: 0.056, Percentage Increase: 93.10344827586206%
Method: deltablue::Planner::makePlan, Block ID: 322, Normal Time: 0.049, Slowdown Time: 0.056, Percentage Increase: 14.285714285714285%
Method: deltablue::Planner::makePlan, Block ID: 326, Normal Time: 0.057, Slowdown Time: 0.138, Percentage Increase: 142.10526315789477%
Method: deltablue::Planner::makePlan, Block ID: 589, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::makePlan, Block ID: 334, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::makePlan, Block ID: 346, Normal Time: 0.028, Slowdown Time: 0.059, Percentage Increase: 110.7142857142857%
Method: deltablue::Planner::makePlan, Block ID: 347, Normal Time: 0.047, Slowdown Time: 0.097, Percentage Increase: 106.38297872340425%
Method: deltablue::Planner::makePlan, Block ID: 348, Normal Time: 0.608, Slowdown Time: 1.245, Percentage Increase: 104.76973684210529%
Method: deltablue::Planner::makePlan, Median Percentage Increase: 89.63951935914554%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3968, Normal Time: 0.018, Slowdown Time: 0.037, Percentage Increase: 105.55555555555556%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3969, Normal Time: 0.27, Slowdown Time: 0.513, Percentage Increase: 89.99999999999999%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4097, Normal Time: 0.033, Slowdown Time: 0.084, Percentage Increase: 154.54545454545453%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3970, Normal Time: 0.019, Slowdown Time: 0.027, Percentage Increase: 42.10526315789474%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4098, Normal Time: 0.058, Slowdown Time: 0.053, Percentage Increase: -8.620689655172422%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3971, Normal Time: 0.011, Slowdown Time: 0.039, Percentage Increase: 254.5454545454546%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3972, Normal Time: 0.299, Slowdown Time: 0.632, Percentage Increase: 111.37123745819399%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3973, Normal Time: 0.107, Slowdown Time: 0.2, Percentage Increase: 86.9158878504673%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3974, Normal Time: 0.063, Slowdown Time: 0.101, Percentage Increase: 60.31746031746032%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3975, Normal Time: 0.076, Slowdown Time: 0.099, Percentage Increase: 30.263157894736853%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3592, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3976, Normal Time: 0.209, Slowdown Time: 0.59, Percentage Increase: 182.29665071770336%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3977, Normal Time: 0.079, Slowdown Time: 0.094, Percentage Increase: 18.987341772151897%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3978, Normal Time: 0.029, Slowdown Time: 0.042, Percentage Increase: 44.827586206896555%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3979, Normal Time: 0.08, Slowdown Time: 0.168, Percentage Increase: 110.00000000000001%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3980, Normal Time: 0.009, Slowdown Time: 0.009, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3982, Normal Time: 0.039, Slowdown Time: 0.088, Percentage Increase: 125.64102564102564%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3983, Normal Time: 0.044, Slowdown Time: 0.056, Percentage Increase: 27.27272727272728%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3984, Normal Time: 0.0, Slowdown Time: 0.014, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3985, Normal Time: 0.01, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4115, Normal Time: 0.035, Slowdown Time: 0.05, Percentage Increase: 42.85714285714285%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4116, Normal Time: 0.031, Slowdown Time: 0.088, Percentage Increase: 183.8709677419355%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3989, Normal Time: 0.022, Slowdown Time: 0.054, Percentage Increase: 145.45454545454547%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3990, Normal Time: 0.006, Slowdown Time: 0.008, Percentage Increase: 33.33333333333333%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3991, Normal Time: 0.009, Slowdown Time: 0.013, Percentage Increase: 44.44444444444445%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3995, Normal Time: 0.009, Slowdown Time: 0.004, Percentage Increase: -55.55555555555555%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3997, Normal Time: 0.012, Slowdown Time: 0.005, Percentage Increase: -58.333333333333336%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3998, Normal Time: 0.007, Slowdown Time: 0.013, Percentage Increase: 85.7142857142857%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4000, Normal Time: 0.008, Slowdown Time: 0.03, Percentage Increase: 275.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4001, Normal Time: 0.022, Slowdown Time: 0.036, Percentage Increase: 63.63636363636363%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4002, Normal Time: 0.009, Slowdown Time: 0.006, Percentage Increase: -33.33333333333333%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4003, Normal Time: 0.049, Slowdown Time: 0.13, Percentage Increase: 165.3061224489796%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4007, Normal Time: 0.012, Slowdown Time: 0.005, Percentage Increase: -58.333333333333336%
Method: deltablue::Planner::removePropagateFrom, Block ID: 2471, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4011, Normal Time: 0.076, Slowdown Time: 0.118, Percentage Increase: 55.263157894736835%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4012, Normal Time: 0.0, Slowdown Time: 0.021, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 2477, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4013, Normal Time: 0.031, Slowdown Time: 0.054, Percentage Increase: 74.19354838709677%
Method: deltablue::Planner::removePropagateFrom, Block ID: 2861, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 2864, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4017, Normal Time: 0.058, Slowdown Time: 0.108, Percentage Increase: 86.20689655172413%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4018, Normal Time: 0.024, Slowdown Time: 0.056, Percentage Increase: 133.33333333333331%
Method: deltablue::Planner::removePropagateFrom, Block ID: 2866, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 1844, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3380, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3384, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 1849, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4031, Normal Time: 0.078, Slowdown Time: 0.142, Percentage Increase: 82.05128205128204%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4032, Normal Time: 0.001, Slowdown Time: 0.003, Percentage Increase: 200.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4034, Normal Time: 0.022, Slowdown Time: 0.031, Percentage Increase: 40.90909090909092%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4035, Normal Time: 0.123, Slowdown Time: 0.255, Percentage Increase: 107.31707317073172%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4036, Normal Time: 0.336, Slowdown Time: 0.716, Percentage Increase: 113.09523809523807%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4037, Normal Time: 0.013, Slowdown Time: 0.019, Percentage Increase: 46.15384615384615%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4038, Normal Time: 0.005, Slowdown Time: 0.007, Percentage Increase: 40.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4039, Normal Time: 0.072, Slowdown Time: 0.162, Percentage Increase: 125.00000000000003%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4040, Normal Time: 0.006, Slowdown Time: 0.008, Percentage Increase: 33.33333333333333%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4043, Normal Time: 0.043, Slowdown Time: 0.079, Percentage Increase: 83.72093023255816%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4044, Normal Time: 0.032, Slowdown Time: 0.031, Percentage Increase: -3.1250000000000027%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4045, Normal Time: 0.004, Slowdown Time: 0.036, Percentage Increase: 800.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 77, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4046, Normal Time: 0.022, Slowdown Time: 0.058, Percentage Increase: 163.63636363636368%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4047, Normal Time: 0.026, Slowdown Time: 0.055, Percentage Increase: 111.53846153846155%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4048, Normal Time: 0.348, Slowdown Time: 0.688, Percentage Increase: 97.70114942528735%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4049, Normal Time: 0.008, Slowdown Time: 0.059, Percentage Increase: 637.4999999999999%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4050, Normal Time: 0.004, Slowdown Time: 0.004, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4051, Normal Time: 0.062, Slowdown Time: 0.145, Percentage Increase: 133.8709677419355%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4052, Normal Time: 0.0, Slowdown Time: 0.004, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4055, Normal Time: 0.092, Slowdown Time: 0.212, Percentage Increase: 130.43478260869566%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4056, Normal Time: 0.027, Slowdown Time: 0.062, Percentage Increase: 129.62962962962965%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4057, Normal Time: 0.025, Slowdown Time: 0.059, Percentage Increase: 135.99999999999997%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4062, Normal Time: 0.026, Slowdown Time: 0.04, Percentage Increase: 53.846153846153854%
Method: deltablue::Planner::removePropagateFrom, Block ID: 1247, Normal Time: 0.001, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4069, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 2921, Normal Time: 0.002, Slowdown Time: 0.001, Percentage Increase: -50.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4203, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 1388, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 1395, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 1396, Normal Time: 0.002, Slowdown Time: 0.003, Percentage Increase: 50.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4085, Normal Time: 0.025, Slowdown Time: 0.032, Percentage Increase: 27.999999999999996%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4086, Normal Time: 0.073, Slowdown Time: 0.072, Percentage Increase: -1.3698630136986314%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3071, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3967, Normal Time: 0.021, Slowdown Time: 0.06, Percentage Increase: 185.71428571428567%
Method: deltablue::Planner::removePropagateFrom, Median Percentage Increase: 97.70114942528735%
Method: deltablue::Planner::addPropagate, Block ID: 2, Normal Time: 0.095, Slowdown Time: 0.083, Percentage Increase: -12.63157894736842%
Method: deltablue::Planner::addPropagate, Block ID: 3, Normal Time: 0.214, Slowdown Time: 0.182, Percentage Increase: -14.953271028037385%
Method: deltablue::Planner::addPropagate, Block ID: 4, Normal Time: 0.176, Slowdown Time: 0.142, Percentage Increase: -19.31818181818182%
Method: deltablue::Planner::addPropagate, Block ID: 5, Normal Time: 0.107, Slowdown Time: 0.091, Percentage Increase: -14.953271028037385%
Method: deltablue::Planner::addPropagate, Block ID: 6, Normal Time: 0.135, Slowdown Time: 0.122, Percentage Increase: -9.629629629629639%
Method: deltablue::Planner::addPropagate, Block ID: 7, Normal Time: 0.088, Slowdown Time: 0.064, Percentage Increase: -27.272727272727266%
Method: deltablue::Planner::addPropagate, Block ID: 8, Normal Time: 0.054, Slowdown Time: 0.076, Percentage Increase: 40.74074074074074%
Method: deltablue::Planner::addPropagate, Block ID: 9, Normal Time: 0.089, Slowdown Time: 0.102, Percentage Increase: 14.606741573033705%
Method: deltablue::Planner::addPropagate, Block ID: 10, Normal Time: 0.051, Slowdown Time: 0.061, Percentage Increase: 19.607843137254907%
Method: deltablue::Planner::addPropagate, Block ID: 11, Normal Time: 0.146, Slowdown Time: 0.134, Percentage Increase: -8.21917808219177%
