Method: deltablue::Plan::execute, Block ID: 163, Normal Time: 0.001, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::makePlan, Block ID: 272, Normal Time: 0.034, Slowdown Time: 0.027, Percentage Increase: -20.588235294117656%
Method: deltablue::Planner::makePlan, Block ID: 273, Normal Time: 0.279, Slowdown Time: 0.278, Percentage Increase: -0.3584229390681007%
Method: deltablue::Planner::makePlan, Block ID: 274, Normal Time: 0.028, Slowdown Time: 0.049, Percentage Increase: 75.0%
Method: deltablue::Planner::makePlan, Block ID: 275, Normal Time: 0.061, Slowdown Time: 0.081, Percentage Increase: 32.78688524590165%
Method: deltablue::Planner::makePlan, Block ID: 276, Normal Time: 0.023, Slowdown Time: 0.009, Percentage Increase: -60.86956521739131%
Method: deltablue::Planner::makePlan, Block ID: 277, Normal Time: 0.061, Slowdown Time: 0.057, Percentage Increase: -6.557377049180323%
Method: deltablue::Planner::makePlan, Block ID: 278, Normal Time: 0.515, Slowdown Time: 0.858, Percentage Increase: 66.60194174757281%
Method: deltablue::Planner::makePlan, Block ID: 279, Normal Time: 0.022, Slowdown Time: 0.033, Percentage Increase: 50.000000000000014%
Method: deltablue::Planner::makePlan, Block ID: 280, Normal Time: 0.061, Slowdown Time: 0.091, Percentage Increase: 49.18032786885246%
Method: deltablue::Planner::makePlan, Block ID: 282, Normal Time: 0.031, Slowdown Time: 0.035, Percentage Increase: 12.903225806451623%
Method: deltablue::Planner::makePlan, Block ID: 283, Normal Time: 0.061, Slowdown Time: 0.123, Percentage Increase: 101.63934426229508%
Method: deltablue::Planner::makePlan, Block ID: 286, Normal Time: 0.031, Slowdown Time: 0.019, Percentage Increase: -38.70967741935484%
Method: deltablue::Planner::makePlan, Block ID: 290, Normal Time: 0.053, Slowdown Time: 0.093, Percentage Increase: 75.47169811320755%
Method: deltablue::Planner::makePlan, Block ID: 291, Normal Time: 0.029, Slowdown Time: 0.027, Percentage Increase: -6.896551724137937%
Method: deltablue::Planner::makePlan, Block ID: 295, Normal Time: 0.056, Slowdown Time: 0.058, Percentage Increase: 3.5714285714285747%
Method: deltablue::Planner::makePlan, Block ID: 297, Normal Time: 0.058, Slowdown Time: 0.104, Percentage Increase: 79.31034482758619%
Method: deltablue::Planner::makePlan, Block ID: 298, Normal Time: 0.091, Slowdown Time: 0.095, Percentage Increase: 4.3956043956043995%
Method: deltablue::Planner::makePlan, Block ID: 299, Normal Time: 0.058, Slowdown Time: 0.096, Percentage Increase: 65.51724137931035%
Method: deltablue::Planner::makePlan, Block ID: 300, Normal Time: 0.021, Slowdown Time: 0.03, Percentage Increase: 42.85714285714285%
Method: deltablue::Planner::makePlan, Block ID: 301, Normal Time: 0.112, Slowdown Time: 0.143, Percentage Increase: 27.678571428571413%
Method: deltablue::Planner::makePlan, Block ID: 302, Normal Time: 0.053, Slowdown Time: 0.063, Percentage Increase: 18.86792452830189%
Method: deltablue::Planner::makePlan, Block ID: 303, Normal Time: 0.019, Slowdown Time: 0.051, Percentage Increase: 168.42105263157896%
Method: deltablue::Planner::makePlan, Block ID: 304, Normal Time: 0.029, Slowdown Time: 0.039, Percentage Increase: 34.482758620689644%
Method: deltablue::Planner::makePlan, Block ID: 305, Normal Time: 0.036, Slowdown Time: 0.076, Percentage Increase: 111.11111111111111%
Method: deltablue::Planner::makePlan, Block ID: 306, Normal Time: 0.03, Slowdown Time: 0.045, Percentage Increase: 50.0%
Method: deltablue::Planner::makePlan, Block ID: 307, Normal Time: 0.608, Slowdown Time: 0.662, Percentage Increase: 8.881578947368428%
Method: deltablue::Planner::makePlan, Block ID: 308, Normal Time: 0.07, Slowdown Time: 0.111, Percentage Increase: 58.57142857142856%
Method: deltablue::Planner::makePlan, Block ID: 310, Normal Time: 0.137, Slowdown Time: 0.168, Percentage Increase: 22.627737226277368%
Method: deltablue::Planner::makePlan, Block ID: 311, Normal Time: 0.022, Slowdown Time: 0.009, Percentage Increase: -59.09090909090909%
Method: deltablue::Planner::makePlan, Block ID: 312, Normal Time: 0.043, Slowdown Time: 0.076, Percentage Increase: 76.74418604651164%
Method: deltablue::Planner::makePlan, Block ID: 313, Normal Time: 0.032, Slowdown Time: 0.028, Percentage Increase: -12.5%
Method: deltablue::Planner::makePlan, Block ID: 314, Normal Time: 0.058, Slowdown Time: 0.092, Percentage Increase: 58.6206896551724%
Method: deltablue::Planner::makePlan, Block ID: 317, Normal Time: 0.035, Slowdown Time: 0.041, Percentage Increase: 17.14285714285714%
Method: deltablue::Planner::makePlan, Block ID: 321, Normal Time: 0.027, Slowdown Time: 0.068, Percentage Increase: 151.85185185185188%
Method: deltablue::Planner::makePlan, Block ID: 322, Normal Time: 0.043, Slowdown Time: 0.038, Percentage Increase: -11.627906976744182%
Method: deltablue::Planner::makePlan, Block ID: 326, Normal Time: 0.07, Slowdown Time: 0.092, Percentage Increase: 31.428571428571413%
Method: deltablue::Planner::makePlan, Block ID: 592, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::makePlan, Block ID: 339, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::makePlan, Block ID: 346, Normal Time: 0.026, Slowdown Time: 0.04, Percentage Increase: 53.846153846153854%
Method: deltablue::Planner::makePlan, Block ID: 347, Normal Time: 0.057, Slowdown Time: 0.103, Percentage Increase: 80.7017543859649%
Method: deltablue::Planner::makePlan, Block ID: 348, Normal Time: 0.634, Slowdown Time: 0.913, Percentage Increase: 44.00630914826499%
Method: deltablue::Planner::makePlan, Block ID: 359, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::makePlan, Block ID: 362, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::makePlan, Block ID: 366, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::makePlan, Block ID: 382, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::makePlan, Median Percentage Increase: 49.59016393442623%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3968, Normal Time: 0.013, Slowdown Time: 0.039, Percentage Increase: 200.00000000000006%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3969, Normal Time: 0.299, Slowdown Time: 0.406, Percentage Increase: 35.78595317725754%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4097, Normal Time: 0.038, Slowdown Time: 0.042, Percentage Increase: 10.526315789473694%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3970, Normal Time: 0.027, Slowdown Time: 0.033, Percentage Increase: 22.22222222222223%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4098, Normal Time: 0.047, Slowdown Time: 0.035, Percentage Increase: -25.531914893617014%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3971, Normal Time: 0.012, Slowdown Time: 0.002, Percentage Increase: -83.33333333333334%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3972, Normal Time: 0.3, Slowdown Time: 0.47, Percentage Increase: 56.666666666666664%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3973, Normal Time: 0.129, Slowdown Time: 0.132, Percentage Increase: 2.325581395348839%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3974, Normal Time: 0.05, Slowdown Time: 0.082, Percentage Increase: 64.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3975, Normal Time: 0.073, Slowdown Time: 0.088, Percentage Increase: 20.547945205479454%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3976, Normal Time: 0.202, Slowdown Time: 0.358, Percentage Increase: 77.2277227722772%
Method: deltablue::Planner::removePropagateFrom, Block ID: 1416, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3977, Normal Time: 0.069, Slowdown Time: 0.15, Percentage Increase: 117.39130434782605%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3978, Normal Time: 0.018, Slowdown Time: 0.029, Percentage Increase: 61.11111111111113%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3979, Normal Time: 0.077, Slowdown Time: 0.1, Percentage Increase: 29.87012987012988%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3980, Normal Time: 0.009, Slowdown Time: 0.008, Percentage Increase: -11.111111111111102%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3981, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3982, Normal Time: 0.041, Slowdown Time: 0.04, Percentage Increase: -2.4390243902439046%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3983, Normal Time: 0.028, Slowdown Time: 0.04, Percentage Increase: 42.857142857142854%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3984, Normal Time: 0.0, Slowdown Time: 0.01, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3985, Normal Time: 0.01, Slowdown Time: 0.02, Percentage Increase: 100.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4115, Normal Time: 0.031, Slowdown Time: 0.056, Percentage Increase: 80.64516129032259%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4116, Normal Time: 0.031, Slowdown Time: 0.041, Percentage Increase: 32.25806451612904%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3989, Normal Time: 0.024, Slowdown Time: 0.021, Percentage Increase: -12.499999999999996%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3990, Normal Time: 0.009, Slowdown Time: 0.012, Percentage Increase: 33.33333333333335%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3991, Normal Time: 0.012, Slowdown Time: 0.012, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3995, Normal Time: 0.007, Slowdown Time: 0.003, Percentage Increase: -57.14285714285714%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3997, Normal Time: 0.01, Slowdown Time: 0.026, Percentage Increase: 160.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3998, Normal Time: 0.005, Slowdown Time: 0.012, Percentage Increase: 140.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3999, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4000, Normal Time: 0.004, Slowdown Time: 0.032, Percentage Increase: 700.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4001, Normal Time: 0.027, Slowdown Time: 0.032, Percentage Increase: 18.518518518518523%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4002, Normal Time: 0.013, Slowdown Time: 0.02, Percentage Increase: 53.846153846153854%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4003, Normal Time: 0.034, Slowdown Time: 0.064, Percentage Increase: 88.23529411764704%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4007, Normal Time: 0.007, Slowdown Time: 0.026, Percentage Increase: 271.4285714285714%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4011, Normal Time: 0.08, Slowdown Time: 0.136, Percentage Increase: 70.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4012, Normal Time: 0.0, Slowdown Time: 0.022, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4013, Normal Time: 0.032, Slowdown Time: 0.035, Percentage Increase: 9.375000000000009%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4017, Normal Time: 0.063, Slowdown Time: 0.075, Percentage Increase: 19.04761904761904%
Method: deltablue::Planner::removePropagateFrom, Block ID: 2865, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3377, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4018, Normal Time: 0.026, Slowdown Time: 0.074, Percentage Increase: 184.6153846153846%
Method: deltablue::Planner::removePropagateFrom, Block ID: 2869, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4028, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4031, Normal Time: 0.08, Slowdown Time: 0.123, Percentage Increase: 53.75%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4032, Normal Time: 0.0, Slowdown Time: 0.006, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4034, Normal Time: 0.012, Slowdown Time: 0.03, Percentage Increase: 149.99999999999997%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4035, Normal Time: 0.124, Slowdown Time: 0.121, Percentage Increase: -2.4193548387096793%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4036, Normal Time: 0.341, Slowdown Time: 0.524, Percentage Increase: 53.665689149560116%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4037, Normal Time: 0.01, Slowdown Time: 0.022, Percentage Increase: 119.99999999999997%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4038, Normal Time: 0.011, Slowdown Time: 0.023, Percentage Increase: 109.09090909090911%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4039, Normal Time: 0.082, Slowdown Time: 0.102, Percentage Increase: 24.39024390243901%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4040, Normal Time: 0.009, Slowdown Time: 0.01, Percentage Increase: 11.111111111111121%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4043, Normal Time: 0.037, Slowdown Time: 0.053, Percentage Increase: 43.24324324324324%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4044, Normal Time: 0.022, Slowdown Time: 0.055, Percentage Increase: 150.00000000000003%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4045, Normal Time: 0.007, Slowdown Time: 0.023, Percentage Increase: 228.57142857142856%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4046, Normal Time: 0.029, Slowdown Time: 0.035, Percentage Increase: 20.689655172413797%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4047, Normal Time: 0.034, Slowdown Time: 0.05, Percentage Increase: 47.05882352941176%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4048, Normal Time: 0.367, Slowdown Time: 0.524, Percentage Increase: 42.779291553133525%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4049, Normal Time: 0.011, Slowdown Time: 0.008, Percentage Increase: -27.272727272727266%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4050, Normal Time: 0.004, Slowdown Time: 0.006, Percentage Increase: 50.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4051, Normal Time: 0.067, Slowdown Time: 0.112, Percentage Increase: 67.16417910447761%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4052, Normal Time: 0.003, Slowdown Time: 0.009, Percentage Increase: 199.99999999999997%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4055, Normal Time: 0.082, Slowdown Time: 0.139, Percentage Increase: 69.51219512195122%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4056, Normal Time: 0.028, Slowdown Time: 0.048, Percentage Increase: 71.42857142857143%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4057, Normal Time: 0.026, Slowdown Time: 0.039, Percentage Increase: 50.000000000000014%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4062, Normal Time: 0.03, Slowdown Time: 0.057, Percentage Increase: 90.00000000000001%
Method: deltablue::Planner::removePropagateFrom, Block ID: 1250, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 2920, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 2921, Normal Time: 0.004, Slowdown Time: 0.002, Percentage Increase: -50.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 1391, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 1395, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 1396, Normal Time: 0.0, Slowdown Time: 0.002, Percentage Increase: 0.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4085, Normal Time: 0.023, Slowdown Time: 0.048, Percentage Increase: 108.69565217391306%
Method: deltablue::Planner::removePropagateFrom, Block ID: 4086, Normal Time: 0.072, Slowdown Time: 0.056, Percentage Increase: -22.222222222222214%
Method: deltablue::Planner::removePropagateFrom, Block ID: 1401, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: deltablue::Planner::removePropagateFrom, Block ID: 3967, Normal Time: 0.022, Slowdown Time: 0.024, Percentage Increase: 9.090909090909099%
Method: deltablue::Planner::removePropagateFrom, Median Percentage Increase: 58.8888888888889%
Method: deltablue::Planner::addPropagate, Block ID: 2, Normal Time: 0.087, Slowdown Time: 0.136, Percentage Increase: 56.32183908045979%
Method: deltablue::Planner::addPropagate, Block ID: 3, Normal Time: 0.186, Slowdown Time: 0.302, Percentage Increase: 62.365591397849464%
Method: deltablue::Planner::addPropagate, Block ID: 4, Normal Time: 0.139, Slowdown Time: 0.183, Percentage Increase: 31.654676258992794%
Method: deltablue::Planner::addPropagate, Block ID: 5, Normal Time: 0.093, Slowdown Time: 0.134, Percentage Increase: 44.08602150537636%
Method: deltablue::Planner::addPropagate, Block ID: 6, Normal Time: 0.089, Slowdown Time: 0.109, Percentage Increase: 22.471910112359556%
Method: deltablue::Planner::addPropagate, Block ID: 7, Normal Time: 0.086, Slowdown Time: 0.101, Percentage Increase: 17.441860465116296%
Method: deltablue::Planner::addPropagate, Block ID: 8, Normal Time: 0.07, Slowdown Time: 0.069, Percentage Increase: -1.4285714285714297%
Method: deltablue::Planner::addPropagate, Block ID: 9, Normal Time: 0.094, Slowdown Time: 0.153, Percentage Increase: 62.76595744680851%
Method: deltablue::Planner::addPropagate, Block ID: 10, Normal Time: 0.06, Slowdown Time: 0.093, Percentage Increase: 55.00000000000001%
Method: deltablue::Planner::addPropagate, Block ID: 11, Normal Time: 0.1, Slowdown Time: 0.189, Percentage Increase: 88.99999999999999%
Method: deltablue::Planner::addPropagate, Block ID: 12, Normal Time: 0.12, Slowdown Time: 0.138, Percentage Increase: 15.000000000000014%
Method: deltablue::Planner::addPropagate, Block ID: 13, Normal Time: 0.238, Slowdown Time: 0.366, Percentage Increase: 53.781512605042025%
Method: deltablue::Planner::addPropagate, Block ID: 14, Normal Time: 0.168, Slowdown Time: 0.273, Percentage Increase: 62.5%
Method: deltablue::Planner::addPropagate, Block ID: 15, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
