FileName,SlowdownSpeed,Iteration,Benchmark,IsSlowdown,Method1,Count1,Method2,Count2,Method3,Count3,Method4,Count4,Method5,Count5
100_10_List_NoSlowdown.xml,100,10,List,NoSlowdown,"List$Element.getNext",46.0,"List.isShorterThan",43.8,"List.tail",9.4,"List.makeList",0.5,"java.lang.Integer.valueOf",0.1
100_10_List_Slowdown.xml,100,10,List,Slowdown,"List.isShorterThan",64.5,"List$Element.getNext",26.1,"List.tail",9.1,"List.makeList",0.2,"java.lang.Integer.valueOf",0.1
100_10_Mandelbrot_NoSlowdown.xml,100,10,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",100.0,"Run.printTotal",0.0,"Run.reportBenchmark",0.0,"",0,"",0
100_10_Mandelbrot_Slowdown.xml,100,10,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",100.0,"java.io.PrintStream.println",0.0,"Run.measure",0.0,"Run.printResult",0.0,"Run.runBenchmark",0.0
100_10_NBody_NoSlowdown.xml,100,10,NBody,NoSlowdown,"nbody.NBodySystem.advance",65.6,"nbody.Body.setVX",11.9,"nbody.Body.setVY",3.7,"nbody.Body.getVX",2.8,"nbody.Body.getX",2.6
100_10_NBody_Slowdown.xml,100,10,NBody,Slowdown,"nbody.NBodySystem.advance",33.2,"NBody.innerBenchmarkLoop",15.0,"nbody.Body.getX",13.6,"nbody.Body.getZ",12.9,"nbody.Body.getY",12.4
100_10_Permute_NoSlowdown.xml,100,10,Permute,NoSlowdown,"Permute.permute",69.6,"Permute.swap",30.3,"Permute.benchmark",0.1,"Permute.verifyResult",0.0,"Run.measure",0.0
100_10_Permute_Slowdown.xml,100,10,Permute,Slowdown,"Permute.permute",66.0,"Permute.swap",33.9,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0
100_10_Queens_NoSlowdown.xml,100,10,Queens,NoSlowdown,"Queens.getRowColumn",54.2,"Queens.placeQueen",32.1,"Queens.setRowColumn",10.9,"Queens.queens",1.6,"java.util.Arrays.fill",0.5
100_10_Queens_Slowdown.xml,100,10,Queens,Slowdown,"Queens.getRowColumn",60.0,"Queens.placeQueen",23.6,"Queens.setRowColumn",14.9,"Queens.queens",1.0,"java.util.Arrays.fill",0.2
100_10_Richards_NoSlowdown.xml,100,10,Richards,NoSlowdown,"richards.Scheduler.schedule",25.1,"richards.TaskControlBlock.runTask",18.4,"richards.Scheduler$HandlerProcessFunction.apply",9.7,"richards.TaskState.isTaskHoldingOrWaiting",8.2,"richards.Scheduler$DeviceProcessFunction.apply",4.9
100_10_Richards_Slowdown.xml,100,10,Richards,Slowdown,"richards.Scheduler.schedule",27.6,"richards.TaskControlBlock.runTask",18.2,"richards.Scheduler$HandlerProcessFunction.apply",9.1,"richards.TaskState.isTaskHoldingOrWaiting",7.0,"richards.Scheduler$DeviceProcessFunction.apply",5.2
100_10_Sieve_NoSlowdown.xml,100,10,Sieve,NoSlowdown,"Sieve.sieve",88.4,"java.util.Arrays.fill",10.3,"Sieve.benchmark",1.1,"Benchmark.innerBenchmarkLoop",0.1,"Run.printResult",0.0
100_10_Sieve_Slowdown.xml,100,10,Sieve,Slowdown,"Sieve.sieve",90.9,"java.util.Arrays.fill",8.1,"Sieve.benchmark",0.9,"Benchmark.innerBenchmarkLoop",0.1,"Sieve.verifyResult",0.0
100_10_Storage_NoSlowdown.xml,100,10,Storage,NoSlowdown,"Storage.buildTreeDepth",60.2,"som.Arrays.setAll",35.6,"som.Random.next",2.3,"Storage.lambda$buildTreeDepth$0",1.8,"Run.printResult",0.1
100_10_Storage_Slowdown.xml,100,10,Storage,Slowdown,"Storage.buildTreeDepth",61.0,"som.Arrays.setAll",34.6,"som.Random.next",3.4,"Storage.lambda$buildTreeDepth$0",1.0,"Run.printResult",0.0
100_10_Towers_NoSlowdown.xml,100,10,Towers,NoSlowdown,"Towers.popDiskFrom",31.8,"Towers.moveDisks",20.9,"Towers.pushDisk",18.9,"Towers$TowersDisk.setNext",17.4,"Towers.moveTopDisk",7.4
100_10_Towers_Slowdown.xml,100,10,Towers,Slowdown,"Towers.popDiskFrom",33.8,"Towers.moveDisks",20.0,"Towers$TowersDisk.setNext",18.4,"Towers.pushDisk",17.9,"Towers.moveTopDisk",7.9
100_1_Bounce_NoSlowdown.xml,100,1,Bounce,NoSlowdown,"Bounce$Ball.bounce",63.1,"Bounce.benchmark",25.9,"Bounce$Ball.<init>",3.8,"java.lang.Math.abs",3.8,"java.util.Arrays.setAll",1.5
100_1_Bounce_Slowdown.xml,100,1,Bounce,Slowdown,"Bounce$Ball.bounce",55.8,"Bounce.benchmark",35.9,"Bounce.lambda$benchmark$0",3.2,"java.lang.Math.abs",2.3,"Bounce$Ball.<init>",1.5
100_1_CD_NoSlowdown.xml,100,1,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",16.8,"cd.CollisionDetector.isInVoxel",13.6,"cd.RedBlackTree.put",10.7,"cd.CallSign.compareTo",8.2,"cd.RedBlackTree.findNode",6.7
100_1_CD_Slowdown.xml,100,1,CD,Slowdown,"cd.RedBlackTree.treeInsert",18.8,"cd.CollisionDetector.isInVoxel",13.4,"cd.RedBlackTree.put",11.5,"cd.RedBlackTree.findNode",9.0,"cd.CallSign.compareTo",7.1
100_1_DeltaBlue_NoSlowdown.xml,100,1,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",50.9,"deltablue.Plan.execute",12.6,"som.Vector.forEach",6.9,"deltablue.EqualityConstraint.execute",6.6,"deltablue.ScaleConstraint.execute",4.3
100_1_DeltaBlue_Slowdown.xml,100,1,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",63.3,"deltablue.Plan.execute",8.6,"deltablue.EqualityConstraint.execute",7.4,"som.Vector.forEach",5.3,"deltablue.ScaleConstraint.execute",1.9
100_1_Havlak_NoSlowdown.xml,100,1,Havlak,NoSlowdown,"som.Vector.hasSome",31.7,"som.Vector.<init>",19.9,"havlak.HavlakLoopFinder.findLoops",6.1,"som.Vector.append",6.1,"som.Vector.forEach",4.4
100_1_Havlak_Slowdown.xml,100,1,Havlak,Slowdown,"som.Vector.hasSome",28.9,"som.Vector.<init>",23.3,"som.Vector.append",11.3,"havlak.HavlakLoopFinder.findLoops",7.6,"som.Vector.at",3.7
100_1_Json_NoSlowdown.xml,100,1,Json,NoSlowdown,"java.lang.String.equals",36.4,"java.lang.Character.toString",18.4,"json.JsonPureStringParser.read",8.8,"java.lang.StringBuilder.toString",3.2,"java.lang.StringBuilder.append",3.1
100_1_Json_Slowdown.xml,100,1,Json,Slowdown,"java.lang.String.equals",36.2,"java.lang.Character.toString",19.0,"json.JsonPureStringParser.read",6.4,"java.lang.String.charAt",4.0,"json.JsonPureStringParser.subStringFromTo",3.5
100_1_List_NoSlowdown.xml,100,1,List,NoSlowdown,"List$Element.getNext",45.9,"List.isShorterThan",44.0,"List.tail",9.3,"List.makeList",0.5,"java.lang.Integer.valueOf",0.1
100_1_List_Slowdown.xml,100,1,List,Slowdown,"List.isShorterThan",65.0,"List$Element.getNext",25.8,"List.tail",8.8,"List.makeList",0.2,"java.lang.Integer.valueOf",0.1
100_1_Mandelbrot_NoSlowdown.xml,100,1,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",99.9,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"java.lang.ClassLoader.loadClass",0.0,"",0
100_1_Mandelbrot_Slowdown.xml,100,1,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",99.9,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"Run.getSuiteFromName",0.0,"",0
100_1_NBody_NoSlowdown.xml,100,1,NBody,NoSlowdown,"nbody.NBodySystem.advance",67.2,"nbody.Body.setVX",11.9,"nbody.Body.setVY",3.3,"nbody.Body.getVX",2.6,"nbody.Body.getX",2.2
100_1_NBody_Slowdown.xml,100,1,NBody,Slowdown,"nbody.NBodySystem.advance",32.5,"NBody.innerBenchmarkLoop",14.9,"nbody.Body.getX",13.9,"nbody.Body.getZ",13.8,"nbody.Body.getY",12.2
100_1_Permute_NoSlowdown.xml,100,1,Permute,NoSlowdown,"Permute.permute",68.8,"Permute.swap",30.9,"Permute.benchmark",0.1,"Run.printResult",0.1,"java.io.PrintStream.println",0.1
100_1_Permute_Slowdown.xml,100,1,Permute,Slowdown,"Permute.permute",65.8,"Permute.swap",34.1,"java.io.PrintStream.println",0.0,"Permute.benchmark",0.0,"Benchmark.innerBenchmarkLoop",0.0
100_1_Queens_NoSlowdown.xml,100,1,Queens,NoSlowdown,"Queens.getRowColumn",54.0,"Queens.placeQueen",32.6,"Queens.setRowColumn",10.8,"Queens.queens",1.9,"java.util.Arrays.fill",0.3
100_1_Queens_Slowdown.xml,100,1,Queens,Slowdown,"Queens.getRowColumn",59.1,"Queens.placeQueen",23.7,"Queens.setRowColumn",15.7,"Queens.queens",0.9,"java.util.Arrays.fill",0.2
100_1_Richards_NoSlowdown.xml,100,1,Richards,NoSlowdown,"richards.Scheduler.schedule",25.2,"richards.TaskControlBlock.runTask",17.5,"richards.Scheduler$HandlerProcessFunction.apply",9.4,"richards.TaskState.isTaskHoldingOrWaiting",8.2,"richards.Scheduler$DeviceProcessFunction.apply",4.8
100_1_Richards_Slowdown.xml,100,1,Richards,Slowdown,"richards.Scheduler.schedule",27.5,"richards.TaskControlBlock.runTask",18.9,"richards.Scheduler$HandlerProcessFunction.apply",9.1,"richards.TaskState.isTaskHoldingOrWaiting",5.9,"richards.Scheduler$DeviceProcessFunction.apply",5.6
100_1_Sieve_NoSlowdown.xml,100,1,Sieve,NoSlowdown,"Sieve.sieve",88.6,"java.util.Arrays.fill",10.2,"Sieve.benchmark",1.0,"Benchmark.innerBenchmarkLoop",0.1,"java.io.PrintStream.println",0.0
100_1_Sieve_Slowdown.xml,100,1,Sieve,Slowdown,"Sieve.sieve",90.9,"java.util.Arrays.fill",8.2,"Sieve.benchmark",0.8,"Benchmark.innerBenchmarkLoop",0.0,"java.io.PrintStream.println",0.0
100_1_Storage_NoSlowdown.xml,100,1,Storage,NoSlowdown,"Storage.buildTreeDepth",60.9,"som.Arrays.setAll",35.3,"som.Random.next",2.0,"Storage.lambda$buildTreeDepth$0",1.7,"Run.printResult",0.0
100_1_Storage_Slowdown.xml,100,1,Storage,Slowdown,"Storage.buildTreeDepth",61.3,"som.Arrays.setAll",34.5,"som.Random.next",3.5,"Storage.lambda$buildTreeDepth$0",0.7,"java.lang.ClassLoader.loadClass",0.0
100_1_Towers_NoSlowdown.xml,100,1,Towers,NoSlowdown,"Towers.popDiskFrom",32.2,"Towers.moveDisks",21.1,"Towers.pushDisk",18.5,"Towers$TowersDisk.setNext",17.4,"Towers.moveTopDisk",7.1
100_1_Towers_Slowdown.xml,100,1,Towers,Slowdown,"Towers.popDiskFrom",33.9,"Towers.moveDisks",20.3,"Towers$TowersDisk.setNext",18.0,"Towers.pushDisk",17.7,"Towers.moveTopDisk",8.0
100_2_Bounce_NoSlowdown.xml,100,2,Bounce,NoSlowdown,"Bounce$Ball.bounce",63.9,"Bounce.benchmark",25.4,"java.lang.Math.abs",3.8,"Bounce$Ball.<init>",3.3,"Bounce.lambda$benchmark$0",1.4
100_2_Bounce_Slowdown.xml,100,2,Bounce,Slowdown,"Bounce$Ball.bounce",56.4,"Bounce.benchmark",35.3,"Bounce.lambda$benchmark$0",3.1,"java.lang.Math.abs",2.7,"Bounce$Ball.<init>",1.4
100_2_CD_NoSlowdown.xml,100,2,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",16.2,"cd.CollisionDetector.isInVoxel",12.7,"cd.RedBlackTree.put",10.8,"cd.CallSign.compareTo",7.7,"cd.RedBlackTree.findNode",7.2
100_2_CD_Slowdown.xml,100,2,CD,Slowdown,"cd.RedBlackTree.treeInsert",18.8,"cd.CollisionDetector.isInVoxel",13.4,"cd.RedBlackTree.put",11.6,"cd.RedBlackTree.findNode",9.1,"cd.CallSign.compareTo",6.6
100_2_DeltaBlue_NoSlowdown.xml,100,2,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",57.3,"deltablue.Plan.execute",10.3,"som.Vector.forEach",6.5,"deltablue.EqualityConstraint.execute",5.2,"deltablue.ScaleConstraint.execute",2.4
100_2_DeltaBlue_Slowdown.xml,100,2,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",58.3,"deltablue.Plan.execute",10.9,"deltablue.EqualityConstraint.execute",8.7,"som.Vector.forEach",5.5,"deltablue.ScaleConstraint.execute",2.5
100_2_Havlak_NoSlowdown.xml,100,2,Havlak,NoSlowdown,"som.Vector.hasSome",31.6,"som.Vector.<init>",21.0,"som.Vector.append",5.8,"havlak.HavlakLoopFinder.findLoops",5.8,"som.Vector.forEach",4.1
100_2_Havlak_Slowdown.xml,100,2,Havlak,Slowdown,"som.Vector.hasSome",29.1,"som.Vector.<init>",23.1,"som.Vector.append",11.5,"havlak.HavlakLoopFinder.findLoops",7.5,"som.Vector.at",3.4
100_2_Json_NoSlowdown.xml,100,2,Json,NoSlowdown,"java.lang.String.equals",37.5,"java.lang.Character.toString",17.5,"json.JsonPureStringParser.read",8.0,"java.lang.StringBuilder.append",3.8,"java.lang.StringBuilder.toString",3.3
100_2_Json_Slowdown.xml,100,2,Json,Slowdown,"java.lang.String.equals",35.9,"java.lang.Character.toString",19.7,"json.JsonPureStringParser.read",7.6,"java.lang.String.charAt",3.9,"java.lang.StringBuilder.toString",3.3
100_2_List_NoSlowdown.xml,100,2,List,NoSlowdown,"List$Element.getNext",45.4,"List.isShorterThan",44.2,"List.tail",9.5,"List.makeList",0.5,"java.lang.Integer.valueOf",0.2
100_2_List_Slowdown.xml,100,2,List,Slowdown,"List.isShorterThan",64.7,"List$Element.getNext",26.0,"List.tail",8.9,"List.makeList",0.2,"java.lang.Integer.valueOf",0.0
100_2_Mandelbrot_NoSlowdown.xml,100,2,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",99.9,"Run.runBenchmark",0.0,"Run.printResult",0.0,"Run.printTotal",0.0,"Run.reportBenchmark",0.0
100_2_Mandelbrot_Slowdown.xml,100,2,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",99.9,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"Run.runBenchmark",0.0
100_2_NBody_NoSlowdown.xml,100,2,NBody,NoSlowdown,"nbody.NBodySystem.advance",64.9,"nbody.Body.setVX",13.4,"nbody.Body.setVY",3.6,"nbody.Body.getVX",2.9,"nbody.Body.getX",2.4
100_2_NBody_Slowdown.xml,100,2,NBody,Slowdown,"nbody.NBodySystem.advance",33.7,"NBody.innerBenchmarkLoop",14.6,"nbody.Body.getX",13.5,"nbody.Body.getZ",13.3,"nbody.Body.getY",11.9
100_2_Permute_NoSlowdown.xml,100,2,Permute,NoSlowdown,"Permute.permute",70.6,"Permute.swap",29.2,"Run.printResult",0.1,"Permute.benchmark",0.1,"Permute.verifyResult",0.0
100_2_Permute_Slowdown.xml,100,2,Permute,Slowdown,"Permute.permute",65.7,"Permute.swap",34.2,"Permute.benchmark",0.0,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0
100_2_Queens_NoSlowdown.xml,100,2,Queens,NoSlowdown,"Queens.getRowColumn",55.1,"Queens.placeQueen",32.2,"Queens.setRowColumn",10.1,"Queens.queens",1.6,"java.util.Arrays.fill",0.5
100_2_Queens_Slowdown.xml,100,2,Queens,Slowdown,"Queens.getRowColumn",58.7,"Queens.placeQueen",23.6,"Queens.setRowColumn",16.0,"Queens.queens",1.1,"java.util.Arrays.fill",0.2
100_2_Richards_NoSlowdown.xml,100,2,Richards,NoSlowdown,"richards.Scheduler.schedule",24.4,"richards.TaskControlBlock.runTask",17.3,"richards.Scheduler$HandlerProcessFunction.apply",9.1,"richards.TaskState.isTaskHoldingOrWaiting",7.4,"richards.Scheduler$DeviceProcessFunction.apply",4.9
100_2_Richards_Slowdown.xml,100,2,Richards,Slowdown,"richards.Scheduler.schedule",26.4,"richards.TaskControlBlock.runTask",18.7,"richards.Scheduler$HandlerProcessFunction.apply",9.0,"richards.TaskState.isTaskHoldingOrWaiting",6.0,"richards.Scheduler$DeviceProcessFunction.apply",5.8
100_2_Sieve_NoSlowdown.xml,100,2,Sieve,NoSlowdown,"Sieve.sieve",88.9,"java.util.Arrays.fill",9.8,"Sieve.benchmark",1.1,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0
100_2_Sieve_Slowdown.xml,100,2,Sieve,Slowdown,"Sieve.sieve",91.1,"java.util.Arrays.fill",8.0,"Sieve.benchmark",0.8,"Benchmark.innerBenchmarkLoop",0.1,"java.io.PrintStream.println",0.0
100_2_Storage_NoSlowdown.xml,100,2,Storage,NoSlowdown,"Storage.buildTreeDepth",59.8,"som.Arrays.setAll",36.3,"som.Random.next",2.1,"Storage.lambda$buildTreeDepth$0",1.7,"java.io.PrintStream.println",0.1
100_2_Storage_Slowdown.xml,100,2,Storage,Slowdown,"Storage.buildTreeDepth",60.7,"som.Arrays.setAll",35.0,"som.Random.next",3.3,"Storage.lambda$buildTreeDepth$0",0.9,"java.io.PrintStream.println",0.0
100_2_Towers_NoSlowdown.xml,100,2,Towers,NoSlowdown,"Towers.popDiskFrom",31.2,"Towers.moveDisks",21.6,"Towers.pushDisk",19.6,"Towers$TowersDisk.setNext",17.4,"Towers.moveTopDisk",6.7
100_2_Towers_Slowdown.xml,100,2,Towers,Slowdown,"Towers.popDiskFrom",33.4,"Towers.moveDisks",20.0,"Towers$TowersDisk.setNext",18.3,"Towers.pushDisk",18.2,"Towers.moveTopDisk",8.1
100_3_Bounce_NoSlowdown.xml,100,3,Bounce,NoSlowdown,"Bounce$Ball.bounce",63.2,"Bounce.benchmark",25.7,"java.lang.Math.abs",4.3,"Bounce$Ball.<init>",3.7,"Bounce.lambda$benchmark$0",1.1
100_3_Bounce_Slowdown.xml,100,3,Bounce,Slowdown,"Bounce$Ball.bounce",56.7,"Bounce.benchmark",35.5,"Bounce.lambda$benchmark$0",2.9,"java.lang.Math.abs",2.4,"Bounce$Ball.<init>",1.3
100_3_CD_NoSlowdown.xml,100,3,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",16.9,"cd.CollisionDetector.isInVoxel",13.5,"cd.RedBlackTree.put",10.3,"cd.CallSign.compareTo",7.9,"cd.RedBlackTree.findNode",6.9
100_3_CD_Slowdown.xml,100,3,CD,Slowdown,"cd.RedBlackTree.treeInsert",19.1,"cd.CollisionDetector.isInVoxel",14.3,"cd.RedBlackTree.put",11.2,"cd.RedBlackTree.findNode",9.2,"cd.CallSign.compareTo",6.6
100_3_DeltaBlue_NoSlowdown.xml,100,3,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",57.2,"deltablue.Plan.execute",10.3,"som.Vector.forEach",6.2,"deltablue.EqualityConstraint.execute",4.9,"deltablue.ScaleConstraint.execute",2.6
100_3_DeltaBlue_Slowdown.xml,100,3,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",57.9,"deltablue.Plan.execute",11.0,"deltablue.EqualityConstraint.execute",8.7,"som.Vector.forEach",5.4,"deltablue.ScaleConstraint.execute",2.8
100_3_Havlak_NoSlowdown.xml,100,3,Havlak,NoSlowdown,"som.Vector.hasSome",35.9,"som.Vector.<init>",15.8,"som.Vector.append",7.0,"havlak.HavlakLoopFinder.findLoops",5.9,"som.Vector.forEach",4.3
100_3_Havlak_Slowdown.xml,100,3,Havlak,Slowdown,"som.Vector.hasSome",29.4,"som.Vector.<init>",23.1,"som.Vector.append",11.4,"havlak.HavlakLoopFinder.findLoops",7.3,"som.Vector.at",3.3
100_3_Json_NoSlowdown.xml,100,3,Json,NoSlowdown,"java.lang.String.equals",36.5,"java.lang.Character.toString",18.6,"json.JsonPureStringParser.read",8.6,"java.lang.StringBuilder.toString",3.5,"java.lang.StringBuilder.append",3.3
100_3_Json_Slowdown.xml,100,3,Json,Slowdown,"java.lang.String.equals",36.7,"java.lang.Character.toString",18.2,"json.JsonPureStringParser.read",7.7,"java.lang.String.charAt",4.2,"json.JsonPureStringParser.subStringFromTo",3.4
100_3_List_NoSlowdown.xml,100,3,List,NoSlowdown,"List$Element.getNext",45.8,"List.isShorterThan",43.5,"List.tail",9.8,"List.makeList",0.6,"java.lang.Integer.valueOf",0.2
100_3_List_Slowdown.xml,100,3,List,Slowdown,"List.isShorterThan",64.6,"List$Element.getNext",25.8,"List.tail",9.2,"List.makeList",0.3,"java.lang.Integer.valueOf",0.1
100_3_Mandelbrot_NoSlowdown.xml,100,3,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",99.9,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"",0,"",0
100_3_Mandelbrot_Slowdown.xml,100,3,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",100.0,"Run.printResult",0.0,"Run.runBenchmark",0.0,"",0,"",0
100_3_NBody_NoSlowdown.xml,100,3,NBody,NoSlowdown,"nbody.NBodySystem.advance",65.9,"nbody.Body.setVX",12.2,"nbody.Body.setVY",3.2,"nbody.Body.getVX",3.1,"nbody.Body.getX",2.5
100_3_NBody_Slowdown.xml,100,3,NBody,Slowdown,"nbody.NBodySystem.advance",32.9,"NBody.innerBenchmarkLoop",14.6,"nbody.Body.getZ",13.6,"nbody.Body.getX",13.3,"nbody.Body.getY",12.0
100_3_Permute_NoSlowdown.xml,100,3,Permute,NoSlowdown,"Permute.permute",70.5,"Permute.swap",29.4,"java.lang.ClassLoader.loadClass",0.0,"Permute.benchmark",0.0,"Run.printResult",0.0
100_3_Permute_Slowdown.xml,100,3,Permute,Slowdown,"Permute.permute",65.6,"Permute.swap",34.3,"Permute.benchmark",0.0,"java.io.PrintStream.println",0.0,"Permute.verifyResult",0.0
100_3_Queens_NoSlowdown.xml,100,3,Queens,NoSlowdown,"Queens.getRowColumn",55.7,"Queens.placeQueen",30.6,"Queens.setRowColumn",11.1,"Queens.queens",1.5,"java.util.Arrays.fill",0.7
100_3_Queens_Slowdown.xml,100,3,Queens,Slowdown,"Queens.getRowColumn",59.0,"Queens.placeQueen",24.2,"Queens.setRowColumn",15.3,"Queens.queens",1.0,"java.util.Arrays.fill",0.2
100_3_Richards_NoSlowdown.xml,100,3,Richards,NoSlowdown,"richards.Scheduler.schedule",23.4,"richards.TaskControlBlock.runTask",19.8,"richards.Scheduler$HandlerProcessFunction.apply",8.8,"richards.TaskState.isTaskHoldingOrWaiting",7.6,"richards.Scheduler$DeviceProcessFunction.apply",5.2
100_3_Richards_Slowdown.xml,100,3,Richards,Slowdown,"richards.Scheduler.schedule",27.6,"richards.TaskControlBlock.runTask",18.3,"richards.Scheduler$HandlerProcessFunction.apply",8.9,"richards.TaskState.isTaskHoldingOrWaiting",6.5,"richards.Scheduler$DeviceProcessFunction.apply",5.4
100_3_Sieve_NoSlowdown.xml,100,3,Sieve,NoSlowdown,"Sieve.sieve",88.6,"java.util.Arrays.fill",10.4,"Sieve.benchmark",1.0,"Benchmark.innerBenchmarkLoop",0.1,"Run.printResult",0.0
100_3_Sieve_Slowdown.xml,100,3,Sieve,Slowdown,"Sieve.sieve",90.9,"java.util.Arrays.fill",8.1,"Sieve.benchmark",0.9,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0
100_3_Storage_NoSlowdown.xml,100,3,Storage,NoSlowdown,"Storage.buildTreeDepth",60.3,"som.Arrays.setAll",35.4,"som.Random.next",2.3,"Storage.lambda$buildTreeDepth$0",1.9,"Run.printResult",0.0
100_3_Storage_Slowdown.xml,100,3,Storage,Slowdown,"Storage.buildTreeDepth",61.3,"som.Arrays.setAll",34.4,"som.Random.next",3.4,"Storage.lambda$buildTreeDepth$0",0.9,"Run.printResult",0.0
100_3_Towers_NoSlowdown.xml,100,3,Towers,NoSlowdown,"Towers.popDiskFrom",30.4,"Towers.moveDisks",21.0,"Towers.pushDisk",19.9,"Towers$TowersDisk.setNext",17.7,"Towers.moveTopDisk",7.3
100_3_Towers_Slowdown.xml,100,3,Towers,Slowdown,"Towers.popDiskFrom",34.3,"Towers.moveDisks",19.1,"Towers.pushDisk",18.4,"Towers$TowersDisk.setNext",18.4,"Towers.moveTopDisk",7.8
100_4_Bounce_NoSlowdown.xml,100,4,Bounce,NoSlowdown,"Bounce$Ball.bounce",63.7,"Bounce.benchmark",25.5,"java.lang.Math.abs",4.3,"Bounce$Ball.<init>",3.2,"Bounce.lambda$benchmark$0",1.1
100_4_Bounce_Slowdown.xml,100,4,Bounce,Slowdown,"Bounce$Ball.bounce",57.3,"Bounce.benchmark",35.3,"Bounce.lambda$benchmark$0",2.9,"java.lang.Math.abs",2.3,"Bounce$Ball.<init>",1.2
100_4_CD_NoSlowdown.xml,100,4,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",16.2,"cd.CollisionDetector.isInVoxel",12.7,"cd.RedBlackTree.put",10.1,"cd.CallSign.compareTo",7.6,"cd.RedBlackTree.findNode",6.6
