FileName,SlowdownSpeed,Iteration,Benchmark,IsSlowdown,Method1,Count1,Method2,Count2,Method3,Count3,Method4,Count4,Method5,Count5,Method6,Count6,Method7,Count7,Method8,Count8,Method9,Count9,Method10,Count10,Method11,Count11,Method12,Count12,Method13,Count13,Method14,Count14,Method15,Count15,Method16,Count16,Method17,Count17,Method18,Count18,Method19,Count19,Method20,Count20
100_10_List_NoSlowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,10,List,NoSlowdown,"List$Element.getNext",44.81,"List.isShorterThan",44.36,"List.tail",9.91,"List.makeList",0.52,"java.lang.Integer.valueOf",0.14,"List$Element.length",0.09,"List.benchmark",0.08,"java.lang.StringLatin1.compareTo",0.02,"java.lang.ClassLoader.defineClass0",0.02,"Benchmark.innerBenchmarkLoop",0.01,"java.io.FileOutputStream.writeBytes",0.01,"com.yourkit.probes.Table.createRow",0.01,"List.verifyResult",0.01,"java.lang.invoke.LambdaForm$MH.0x0000000800147400.invoke",0.01,"jdk.internal.org.objectweb.asm.SymbolTable.putConstantPool",0.01,"jdk.internal.org.objectweb.asm.Type.getType",0.00,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00,"Run.doRuns",0.00
100_10_List_Slowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,10,List,Slowdown,"List.isShorterThan",65.84,"List$Element.getNext",25.01,"List.tail",8.79,"List.makeList",0.23,"java.lang.Integer.valueOf",0.07,"List$Element.length",0.03,"List.verifyResult",0.01,"Benchmark.innerBenchmarkLoop",0.01,"Method",0.00,"Harness.main",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Run.runBenchmark",0.00,"List.benchmark",0.00,"com.sun.management.GcInfo.<init>",0.00,"java.io.OutputStreamWriter.flushBuffer",0.00,"java.io.PrintStream.implWriteln",0.00,"java.io.PrintStream.println",0.00,"java.io.PrintStream.writeln",0.00,"java.util.HashMap.put",0.00
100_10_Mandelbrot_NoSlowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,10,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",99.96,"com.yourkit.probes.ForeignKeyColumn.setValue",0.01,"java.lang.StringCoding.implEncodeAsciiArray",0.01,"jdk.internal.org.objectweb.asm.MethodWriter.visitLabel",0.01,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Mandelbrot.innerBenchmarkLoop",0.00,"java.io.PrintStream.implWriteln",0.00,"java.io.PrintStream.println",0.00,"java.io.PrintStream.writeln",0.00,"Run.printResult",0.00,"com.yourkit.probes.builtin.Files.writeOnEnter",0.00,"com.yourkit.probes.builtin.Files$FileOutputStream_write_arrayRange_Probe.onEnter",0.00,"com.yourkit.probes.Table.createRow",0.00,"java.io.BufferedOutputStream.flush",0.00,"java.io.BufferedOutputStream.flushBuffer",0.00,"java.io.BufferedOutputStream.implFlush",0.00
100_10_Mandelbrot_Slowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,10,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",99.98,"com.yourkit.probes.Table.createRow",0.01,"java.lang.StringLatin1.getChars",0.01,"Method",0.00,"Harness.main",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Run.runBenchmark",0.00,"Mandelbrot.innerBenchmarkLoop",0.00,"java.io.PrintStream.implWriteln",0.00,"java.io.PrintStream.println",0.00,"java.io.PrintStream.writeln",0.00,"Run.printResult",0.00,"com.yourkit.probes.builtin.Files.writeOnEnter",0.00,"com.yourkit.probes.builtin.Files$FileOutputStream_write_arrayRange_Probe.onEnter",0.00,"com.yourkit.probes.Table.createRow",0.00,"java.io.BufferedOutputStream.flush",0.00,"java.io.BufferedOutputStream.flushBuffer",0.00,"java.io.BufferedOutputStream.implFlush",0.00,"java.io.FileOutputStream.write",0.00
100_10_NBody_NoSlowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,10,NBody,NoSlowdown,"nbody.NBodySystem.advance",59.92,"nbody.Body.setVX",14.34,"nbody.Body.getVX",4.13,"nbody.Body.getX",3.59,"nbody.Body.getVZ",3.02,"nbody.Body.setVY",2.97,"java.lang.Math.sqrt",2.40,"nbody.Body.getY",2.20,"nbody.Body.setVZ",2.13,"nbody.Body.getZ",1.89,"nbody.Body.getVY",0.91,"nbody.Body.setZ",0.76,"nbody.Body.setX",0.74,"NBody.innerBenchmarkLoop",0.53,"nbody.Body.setY",0.35,"nbody.Body.getMass",0.07,"java.io.FileOutputStream.writeBytes",0.02,"jdk.internal.misc.Unsafe.putReferenceVolatile",0.02,"java.lang.Integer.stringSize",0.02,"Method",0.00
100_10_NBody_Slowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,10,NBody,Slowdown,"nbody.NBodySystem.advance",59.98,"nbody.Body.setVX",8.48,"nbody.Body.getZ",3.75,"nbody.Body.setVY",3.53,"nbody.Body.getVX",3.52,"java.lang.Math.sqrt",3.28,"nbody.Body.setVZ",3.10,"nbody.Body.getVZ",3.02,"nbody.Body.getX",2.68,"nbody.Body.getY",2.30,"nbody.Body.getVY",2.23,"NBody.innerBenchmarkLoop",1.87,"nbody.Body.getMass",1.05,"nbody.Body.setZ",0.46,"nbody.Body.setX",0.45,"nbody.Body.setY",0.21,"sun.nio.cs.StreamEncoder.implFlushBuffer",0.01,"java.lang.invoke.LambdaForm$MH.0x000000080014a000.invoke",0.01,"java.io.FileOutputStream.writeBytes",0.01,"com.yourkit.probes.ObjectRowIndexMap.get",0.01
100_10_Permute_NoSlowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,10,Permute,NoSlowdown,"Permute.permute",74.73,"Permute.swap",25.18,"Permute.benchmark",0.04,"com.yourkit.probes.Table.createRow",0.02,"java.lang.ClassLoader.defineClass0",0.02,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Benchmark.innerBenchmarkLoop",0.00,"com.yourkit.probes.builtin.Files.writeOnEnter",0.00,"com.yourkit.probes.builtin.Files$FileOutputStream_write_arrayRange_Probe.onEnter",0.00,"com.yourkit.probes.Table.createRow",0.00,"java.io.BufferedOutputStream.flush",0.00,"java.io.BufferedOutputStream.flushBuffer",0.00,"java.io.BufferedOutputStream.implFlush",0.00,"java.io.FileOutputStream.write",0.00,"java.io.OutputStreamWriter.flushBuffer",0.00,"java.io.PrintStream.implWrite",0.00
100_10_Permute_Slowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,10,Permute,Slowdown,"Permute.permute",67.44,"Permute.swap",32.47,"sun.management.LazyCompositeData.isTypeMatched",0.02,"Permute.benchmark",0.01,"com.yourkit.probes.Table.ensureCreated",0.01,"java.lang.Class.isPrimitive",0.01,"java.io.FileOutputStream.writeBytes",0.01,"java.lang.invoke.InvokerBytecodeGenerator.emitStaticInvoke",0.01,"jdk.internal.org.objectweb.asm.AnnotationWriter.putAnnotations",0.01,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Benchmark.innerBenchmarkLoop",0.00,"Run.printResult",0.00,"java.io.BufferedOutputStream.flush",0.00,"java.io.BufferedOutputStream.flushBuffer",0.00,"java.io.BufferedOutputStream.implFlush",0.00,"java.io.FileOutputStream.write",0.00
100_10_Queens_NoSlowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,10,Queens,NoSlowdown,"Queens.getRowColumn",52.40,"Queens.placeQueen",33.62,"Queens.setRowColumn",11.25,"Queens.queens",1.76,"java.util.Arrays.fill",0.66,"Queens.benchmark",0.12,"java.util.Arrays.fill",0.12,"sun.nio.cs.StreamEncoder.writeBytes",0.03,"java.io.FileOutputStream.writeBytes",0.03,"java.util.ImmutableCollections$SetN.iterator",0.03,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Benchmark.innerBenchmarkLoop",0.00,"java.io.OutputStreamWriter.flushBuffer",0.00,"java.io.PrintStream.implWriteln",0.00,"java.io.PrintStream.println",0.00,"java.io.PrintStream.writeln",0.00
100_10_Queens_Slowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,10,Queens,Slowdown,"Queens.getRowColumn",59.65,"Queens.placeQueen",22.59,"Queens.setRowColumn",16.28,"Queens.queens",0.92,"java.util.Arrays.fill",0.45,"java.util.Arrays.fill",0.06,"java.nio.Buffer.limit",0.01,"java.lang.Math.round",0.01,"jdk.internal.org.objectweb.asm.Frame.pop",0.01,"java.lang.invoke.InvokerBytecodeGenerator.classFilePrologue",0.01,"java.lang.invoke.MethodHandleNatives.resolve",0.00,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Benchmark.innerBenchmarkLoop",0.00,"Queens.benchmark",0.00,"Run.printResult",0.00,"java.io.BufferedWriter.flushBuffer",0.00
100_10_Richards_NoSlowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,10,Richards,NoSlowdown,"richards.TaskControlBlock.runTask",20.45,"richards.Scheduler.schedule",18.77,"richards.TaskState.isTaskHoldingOrWaiting",8.76,"richards.Scheduler$HandlerProcessFunction.apply",8.68,"richards.Scheduler$DeviceProcessFunction.apply",4.91,"richards.TaskControlBlock.addInputAndCheckPriority",3.68,"richards.Scheduler$IdleProcessFunction.apply",2.85,"richards.TaskState.isWaitingWithPacket",2.64,"richards.Scheduler.findTask",2.45,"richards.Packet.setLink",2.43,"richards.DeviceTaskDataRecord.setPending",2.04,"richards.TaskControlBlock.getIdentity",2.03,"richards.TaskControlBlock.getLink",1.89,"richards.RBObject.append",1.83,"richards.Scheduler$WorkerProcessFunction.apply",1.75,"richards.Scheduler.holdSelf",1.67,"richards.Scheduler.queuePacket",1.49,"richards.IdleTaskDataRecord.setControl",1.31,"richards.HandlerTaskDataRecord.deviceIn",1.30,"richards.HandlerTaskDataRecord.deviceInAdd",1.02
100_10_Richards_Slowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,10,Richards,Slowdown,"richards.Scheduler.schedule",22.61,"richards.TaskControlBlock.runTask",19.85,"richards.Scheduler$HandlerProcessFunction.apply",9.70,"richards.TaskState.isTaskHoldingOrWaiting",7.17,"richards.Scheduler$DeviceProcessFunction.apply",5.86,"richards.Packet.setLink",4.39,"richards.Scheduler.findTask",4.37,"richards.TaskControlBlock.addInputAndCheckPriority",3.12,"richards.Scheduler$IdleProcessFunction.apply",3.00,"richards.TaskState.isWaitingWithPacket",1.94,"richards.Scheduler$WorkerProcessFunction.apply",1.92,"richards.TaskControlBlock.getIdentity",1.52,"richards.DeviceTaskDataRecord.setPending",1.52,"richards.HandlerTaskDataRecord.deviceIn",1.27,"richards.Packet.getDatum",1.21,"richards.Scheduler.queuePacket",1.17,"richards.IdleTaskDataRecord.setControl",0.95,"richards.Scheduler.holdSelf",0.93,"richards.RBObject.append",0.92,"richards.TaskState.setTaskHolding",0.81
100_10_Sieve_NoSlowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,10,Sieve,NoSlowdown,"Sieve.sieve",90.31,"java.util.Arrays.fill",8.59,"Sieve.benchmark",0.93,"java.lang.Math.max",0.07,"Benchmark.innerBenchmarkLoop",0.06,"java.lang.System.arraycopy",0.01,"java.lang.StringLatin1.inflate",0.01,"java.nio.Buffer.capacity",0.01,"Method",0.00,"Harness.main",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Run.runBenchmark",0.00,"com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification",0.00,"com.yourkit.probes.CallCounter.updateMs",0.00,"com.yourkit.probes.CallCounter.updateNs",0.00,"com.yourkit.probes.GcPauseCounter$GcListener.handleNotification",0.00,"sun.management.NotificationEmitterSupport.sendNotification",0.00,"java.io.PrintStream.implWriteln",0.00,"java.io.PrintStream.println",0.00
100_10_Sieve_Slowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,10,Sieve,Slowdown,"Sieve.sieve",90.00,"java.util.Arrays.fill",8.99,"Sieve.benchmark",0.89,"java.util.WeakHashMap.hash",0.03,"com.yourkit.probes.Table.createRow",0.02,"Benchmark.innerBenchmarkLoop",0.02,"java.io.Writer.write",0.01,"java.util.Arrays$ArrayItr.next",0.01,"java.io.OutputStreamWriter.write",0.00,"java.lang.invoke.DirectMethodHandle$Holder.invokeStatic",0.00,"Sieve.verifyResult",0.00,"sun.nio.cs.US_ASCII$Encoder.encodeArrayLoop",0.00,"java.lang.String.getChars",0.00,"java.io.FileOutputStream.write",0.00,"java.lang.Integer.valueOf",0.00,"sun.management.GarbageCollectorImpl.getObjectName",0.00,"sun.management.MappedMXBeanType$MapMXBeanType.toJavaTypeData",0.00,"Method",0.00,"Harness.main",0.00,"Run.doRuns",0.00
100_10_Storage_NoSlowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,10,Storage,NoSlowdown,"Storage.buildTreeDepth",56.16,"som.Arrays.setAll",29.73,"Storage.lambda$buildTreeDepth$0",5.11,"jdk.internal.misc.Unsafe.allocateInstance",3.97,"som.Random.next",2.37,"Storage$$Lambda.apply",2.25,"java.lang.reflect.Field.checkCanSetAccessible",0.10,"jdk.internal.reflect.Reflection.getCallerClass",0.08,"sun.management.MemoryUsageCompositeData.getCommitted",0.06,"java.util.TreeMap$KeySet.size",0.03,"java.io.FileOutputStream.writeBytes",0.03,"com.yourkit.probes.Table.createRow",0.03,"java.util.TreeMap.fixAfterInsertion",0.02,"java.lang.Long.getChars",0.01,"java.io.BufferedWriter.implWrite",0.01,"java.lang.invoke.LambdaFormBuffer.insertParameter",0.01,"java.util.stream.AbstractPipeline.<init>",0.01,"java.lang.Number.<init>",0.01,"java.util.TreeMap$KeySet.iterator",0.00,"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1.hasNext",0.00
100_10_Storage_Slowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,10,Storage,Slowdown,"Storage.buildTreeDepth",58.51,"som.Arrays.setAll",27.26,"som.Random.next",3.89,"jdk.internal.misc.Unsafe.allocateInstance",3.86,"Storage$$Lambda.apply",3.79,"Storage.lambda$buildTreeDepth$0",2.50,"java.util.TreeMap.navigableKeySet",0.04,"java.lang.reflect.Method.invoke",0.02,"sun.management.LazyCompositeData.getLong",0.02,"Storage.benchmark",0.02,"java.lang.Long.valueOf",0.01,"com.yourkit.probes.Table.createRow",0.01,"java.lang.invoke.Invokers.checkExactType",0.01,"sun.management.LazyCompositeData$$Lambda.test",0.01,"Benchmark.innerBenchmarkLoop",0.01,"com.yourkit.probes.ObjectRowIndexMap.get",0.01,"jdk.internal.org.objectweb.asm.SymbolTable.addConstantUtf8",0.01,"java.lang.Integer.valueOf",0.00,"Method",0.00,"Harness.main",0.00
100_10_Towers_NoSlowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,10,Towers,NoSlowdown,"Towers.popDiskFrom",32.04,"Towers.pushDisk",19.02,"Towers$TowersDisk.setNext",18.46,"Towers.moveDisks",18.35,"Towers.moveTopDisk",9.52,"Towers$TowersDisk.getSize",2.48,"Towers.buildTowerAt",0.09,"Towers.benchmark",0.02,"java.util.concurrent.ConcurrentHashMap.addCount",0.02,"java.nio.HeapCharBuffer.<init>",0.01,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Benchmark.innerBenchmarkLoop",0.00,"java.lang.invoke.BootstrapMethodInvoker.invoke",0.00,"java.lang.invoke.CallSite.makeSite",0.00,"java.lang.invoke.DelegatingMethodHandle$Holder.delegate",0.00,"java.lang.invoke.DirectMethodHandle.make",0.00
100_10_Towers_Slowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,10,Towers,Slowdown,"Towers.popDiskFrom",33.72,"Towers$TowersDisk.setNext",18.68,"Towers.pushDisk",18.00,"Towers.moveDisks",17.87,"Towers.moveTopDisk",9.82,"Towers$TowersDisk.getSize",1.82,"Towers.buildTowerAt",0.03,"Towers.verifyResult",0.02,"Towers.benchmark",0.01,"java.lang.invoke.LambdaFormBuffer.growNames",0.01,"java.lang.Integer.valueOf",0.01,"java.lang.invoke.LambdaForm$MH.0x000000080014a000.invoke",0.01,"com.sun.management.GarbageCollectionNotificationInfo.<init>",0.00,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Benchmark.innerBenchmarkLoop",0.00,"java.lang.invoke.BootstrapMethodInvoker.invoke",0.00
100_1_Bounce_NoSlowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,1,Bounce,NoSlowdown,"Bounce$Ball.bounce",66.48,"Bounce.benchmark",23.01,"Bounce$Ball.<init>",3.82,"java.lang.Math.abs",3.81,"java.util.Arrays.setAll",1.09,"som.Random.next",0.86,"Bounce.lambda$benchmark$0",0.78,"sun.nio.cs.US_ASCII$Encoder.encodeArrayLoop",0.03,"java.lang.Integer.valueOf",0.03,"com.yourkit.probes.Table.createRow",0.03,"Benchmark.innerBenchmarkLoop",0.02,"java.lang.StringCoding.implEncodeAsciiArray",0.02,"java.util.concurrent.ConcurrentHashMap.get",0.01,"jdk.internal.org.objectweb.asm.Type.getArgumentsAndReturnSizes",0.01,"Method",0.00,"Harness.main",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Run.runBenchmark",0.00,"Bounce$$Lambda.apply",0.00
100_1_Bounce_Slowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,1,Bounce,Slowdown,"Bounce$Ball.bounce",58.55,"Bounce.benchmark",30.92,"java.lang.Math.abs",3.60,"Bounce$Ball.<init>",2.85,"som.Random.next",1.56,"java.util.Arrays.setAll",1.32,"Bounce.lambda$benchmark$0",1.03,"java.util.stream.MatchOps.makeRef",0.04,"com.yourkit.probes.Table.createRow",0.04,"java.io.FileOutputStream.write",0.02,"java.lang.Integer.valueOf",0.02,"java.lang.String.getChars",0.01,"Bounce.verifyResult",0.01,"sun.nio.cs.US_ASCII$Encoder.encodeArrayLoop",0.01,"sun.nio.cs.StreamEncoder.growByteBufferIfNeeded",0.01,"java.nio.CharBuffer.wrap",0.01,"java.lang.invoke.InvokerBytecodeGenerator.addMethod",0.01,"java.util.TreeMap.getEntry",0.00,"Method",0.00,"Harness.main",0.00
